user,sample,actual_class,elapsed_time,dqn_predicted_class,ddqn_predicted_class,post_dqn_predicted_class,post_ddqn_predicted_class,dqn_classification,ddqn_classification,post_dqn_classification,post_ddqn_classification,dqn_recognition,ddqn_recognition,post_dqn_recognition,post_ddqn_recognition,dqn_overlapping_factor,ddqn_overlapping_factor,post_dqn_overlapping_factor,post_ddqn_overlapping_factor
1,2,noGesture,1.0971325,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,145,waveOut,0.8158329,fist,noGesture,waveIn,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,106,waveIn,0.7626753,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,58,open,0.6787558,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,98,pinch,0.701729,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,38,fist,0.777373,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,134,waveOut,0.8003581,waveOut,noGesture,waveOut,noGesture,1,0,1,0,0,0,1,0,NaN,NaN,0.478658536585366,NaN
1,15,noGesture,0.7222193,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,133,waveOut,0.7486936,waveOut,noGesture,waveOut,noGesture,1,0,1,0,0,0,1,0,NaN,NaN,0.516032811334825,NaN
1,16,noGesture,0.7261132,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,26,fist,0.725167,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,32,fist,0.7390033,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,72,open,0.7025972,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,76,pinch,0.7026261,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,95,pinch,0.6576213,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,75,open,0.6316956,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,5,noGesture,0.6906039,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,21,noGesture,0.7303455,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,93,pinch,0.7066661,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,104,waveIn,0.7351983,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,87,pinch,0.7707821,waveOut,noGesture,fist,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,18,noGesture,0.800128,waveOut,noGesture,waveOut,noGesture,0,1,0,1,0,1,0,1,NaN,NaN,NaN,NaN
1,69,open,0.7395113,waveIn,noGesture,waveIn,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1,92,pinch,0.7144345,waveOut,noGesture,waveOut,noGesture,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
